org;dest;sku;volume
FLT_3_out;CLT_35_in;38;0,000000
FLT_3_out;CLT_35_in;39;0,000000
FLT_3_out;CLT_35_in;40;0,000000
FLT_3_out;CLT_35_in;41;0,000000
FLT_3_out;CLT_35_in;42;0,000000
FLT_3_out;CLT_35_in;43;0,000000
FLT_3_out;CLT_35_in;44;0,000000
FLT_3_out;CLT_35_in;45;0,000000
FLT_3_out;CLT_35_in;46;0,000000
FLT_3_out;CLT_35_in;47;0,000000
FLT_3_out;CLT_35_in;48;0,000000
FLT_3_out;CLT_35_in;49;0,000000
FLT_3_out;CLT_36_in;0;200,000000
FLT_3_out;CLT_36_in;1;200,000000
FLT_3_out;CLT_36_in;2;0,000000
FLT_3_out;CLT_36_in;3;0,000000
FLT_3_out;CLT_36_in;4;0,000000
FLT_3_out;CLT_36_in;5;0,000000
FLT_3_out;CLT_36_in;6;0,000000
FLT_3_out;CLT_36_in;7;0,000000
FLT_3_out;CLT_36_in;8;0,000000
FLT_3_out;CLT_36_in;9;0,000000
FLT_3_out;CLT_36_in;10;0,000000
FLT_3_out;CLT_36_in;11;0,000000
FLT_3_out;CLT_36_in;12;0,000000
FLT_3_out;CLT_36_in;13;0,000000
FLT_3_out;CLT_36_in;14;0,000000
FLT_3_out;CLT_36_in;15;0,000000
FLT_3_out;CLT_36_in;16;0,000000
FLT_3_out;CLT_36_in;17;0,000000
FLT_3_out;CLT_36_in;18;0,000000
FLT_3_out;CLT_36_in;19;0,000000
FLT_3_out;CLT_36_in;20;0,000000
FLT_3_out;CLT_36_in;21;0,000000
FLT_3_out;CLT_36_in;22;0,000000
FLT_3_out;CLT_36_in;23;0,000000
FLT_3_out;CLT_36_in;24;0,000000
FLT_3_out;CLT_36_in;25;0,000000
FLT_3_out;CLT_36_in;26;0,000000
FLT_3_out;CLT_36_in;27;0,000000
FLT_3_out;CLT_36_in;28;0,000000
FLT_3_out;CLT_36_in;29;0,000000
FLT_3_out;CLT_36_in;30;0,000000
FLT_3_out;CLT_36_in;31;0,000000
FLT_3_out;CLT_36_in;32;0,000000
FLT_3_out;CLT_36_in;33;0,000000
FLT_3_out;CLT_36_in;34;0,000000
FLT_3_out;CLT_36_in;35;0,000000
FLT_3_out;CLT_36_in;36;0,000000
FLT_3_out;CLT_36_in;37;0,000000
FLT_3_out;CLT_36_in;38;0,000000
FLT_3_out;CLT_36_in;39;0,000000
FLT_3_out;CLT_36_in;40;0,000000
FLT_3_out;CLT_36_in;41;0,000000
FLT_3_out;CLT_36_in;42;0,000000
FLT_3_out;CLT_36_in;43;200,000000
FLT_3_out;CLT_36_in;44;0,000000
FLT_3_out;CLT_36_in;45;0,000000
FLT_3_out;CLT_36_in;46;200,000000
FLT_3_out;CLT_36_in;47;0,000000
FLT_3_out;CLT_36_in;48;200,000000
FLT_3_out;CLT_36_in;49;0,000000
FLT_3_out;CLT_37_in;0;0,000000
FLT_3_out;CLT_37_in;1;200,000000
FLT_3_out;CLT_37_in;2;0,000000
FLT_3_out;CLT_37_in;3;200,000000
FLT_3_out;CLT_37_in;4;0,000000
FLT_3_out;CLT_37_in;5;0,000000
FLT_3_out;CLT_37_in;6;0,000000
FLT_3_out;CLT_37_in;7;0,000000
FLT_3_out;CLT_37_in;8;0,000000
FLT_3_out;CLT_37_in;9;200,000000
FLT_3_out;CLT_37_in;10;0,000000
FLT_3_out;CLT_37_in;11;0,000000
FLT_3_out;CLT_37_in;12;0,000000
FLT_3_out;CLT_37_in;13;0,000000
FLT_3_out;CLT_37_in;14;0,000000
FLT_3_out;CLT_37_in;15;0,000000
FLT_3_out;CLT_37_in;16;0,000000
FLT_3_out;CLT_37_in;17;0,000000
FLT_3_out;CLT_37_in;18;0,000000
FLT_3_out;CLT_37_in;19;200,000000
FLT_3_out;CLT_37_in;20;0,000000
FLT_3_out;CLT_37_in;21;0,000000
FLT_3_out;CLT_37_in;22;0,000000
FLT_3_out;CLT_37_in;23;0,000000
FLT_3_out;CLT_37_in;24;0,000000
FLT_3_out;CLT_37_in;25;0,000000
FLT_3_out;CLT_37_in;26;200,000000
FLT_3_out;CLT_37_in;27;200,000000
FLT_3_out;CLT_37_in;28;200,000000
FLT_3_out;CLT_37_in;29;0,000000
FLT_3_out;CLT_37_in;30;0,000000
FLT_3_out;CLT_37_in;31;0,000000
FLT_3_out;CLT_37_in;32;0,000000
FLT_3_out;CLT_37_in;33;0,000000
FLT_3_out;CLT_37_in;34;0,000000
FLT_3_out;CLT_37_in;35;0,000000
FLT_3_out;CLT_37_in;36;0,000000
FLT_3_out;CLT_37_in;37;0,000000
FLT_3_out;CLT_37_in;38;0,000000
FLT_3_out;CLT_37_in;39;0,000000
FLT_3_out;CLT_37_in;40;0,000000
FLT_3_out;CLT_37_in;41;0,000000
FLT_3_out;CLT_37_in;42;0,000000
FLT_3_out;CLT_37_in;43;200,000000
FLT_3_out;CLT_37_in;44;0,000000
FLT_3_out;CLT_37_in;45;0,000000
FLT_3_out;CLT_37_in;46;0,000000
FLT_3_out;CLT_37_in;47;0,000000
FLT_3_out;CLT_37_in;48;0,000000
FLT_3_out;CLT_37_in;49;0,000000
FLT_3_out;CLT_38_in;0;200,000000
FLT_3_out;CLT_38_in;1;200,000000
FLT_3_out;CLT_38_in;2;0,000000
FLT_3_out;CLT_38_in;3;0,000000
FLT_3_out;CLT_38_in;4;0,000000
FLT_3_out;CLT_38_in;5;0,000000
FLT_3_out;CLT_38_in;6;0,000000
FLT_3_out;CLT_38_in;7;0,000000
FLT_3_out;CLT_38_in;8;0,000000
FLT_3_out;CLT_38_in;9;0,000000
FLT_3_out;CLT_38_in;10;0,000000
FLT_3_out;CLT_38_in;11;0,000000
FLT_3_out;CLT_38_in;12;0,000000
FLT_3_out;CLT_38_in;13;0,000000
FLT_3_out;CLT_38_in;14;0,000000
FLT_3_out;CLT_38_in;15;0,000000
FLT_3_out;CLT_38_in;16;0,000000
FLT_3_out;CLT_38_in;17;0,000000
FLT_3_out;CLT_38_in;18;0,000000
FLT_3_out;CLT_38_in;19;200,000000
FLT_3_out;CLT_38_in;20;0,000000
FLT_3_out;CLT_38_in;21;0,000000
FLT_3_out;CLT_38_in;22;0,000000
FLT_3_out;CLT_38_in;23;0,000000
FLT_3_out;CLT_38_in;24;0,000000
FLT_3_out;CLT_38_in;25;0,000000
FLT_3_out;CLT_38_in;26;0,000000
FLT_3_out;CLT_38_in;27;0,000000
FLT_3_out;CLT_38_in;28;0,000000
FLT_3_out;CLT_38_in;29;0,000000
FLT_3_out;CLT_38_in;30;0,000000
FLT_3_out;CLT_38_in;31;0,000000
FLT_3_out;CLT_38_in;32;0,000000
FLT_3_out;CLT_38_in;33;0,000000
FLT_3_out;CLT_38_in;34;200,000000
FLT_3_out;CLT_38_in;35;0,000000
FLT_3_out;CLT_38_in;36;0,000000
FLT_3_out;CLT_38_in;37;0,000000
FLT_3_out;CLT_38_in;38;0,000000
FLT_3_out;CLT_38_in;39;0,000000
FLT_3_out;CLT_38_in;40;0,000000
FLT_3_out;CLT_38_in;41;0,000000
FLT_3_out;CLT_38_in;42;0,000000
FLT_3_out;CLT_38_in;43;0,000000
FLT_3_out;CLT_38_in;44;0,000000
FLT_3_out;CLT_38_in;45;0,000000
FLT_3_out;CLT_38_in;46;200,000000
FLT_3_out;CLT_38_in;47;0,000000
FLT_3_out;CLT_38_in;48;0,000000
FLT_3_out;CLT_38_in;49;0,000000
FLT_3_out;CLT_39_in;0;0,000000
FLT_3_out;CLT_39_in;1;0,000000
FLT_3_out;CLT_39_in;2;0,000000
FLT_3_out;CLT_39_in;3;0,000000
FLT_3_out;CLT_39_in;4;0,000000
FLT_3_out;CLT_39_in;5;0,000000
FLT_3_out;CLT_39_in;6;0,000000
FLT_3_out;CLT_39_in;7;0,000000
FLT_3_out;CLT_39_in;8;0,000000
FLT_3_out;CLT_39_in;9;0,000000
FLT_3_out;CLT_39_in;10;0,000000
FLT_3_out;CLT_39_in;11;0,000000
FLT_3_out;CLT_39_in;12;0,000000
FLT_3_out;CLT_39_in;13;0,000000
FLT_3_out;CLT_39_in;14;0,000000
FLT_3_out;CLT_39_in;15;0,000000
FLT_3_out;CLT_39_in;16;0,000000
FLT_3_out;CLT_39_in;17;0,000000
FLT_3_out;CLT_39_in;18;0,000000
FLT_3_out;CLT_39_in;19;0,000000
FLT_3_out;CLT_39_in;20;0,000000
FLT_3_out;CLT_39_in;21;0,000000
FLT_3_out;CLT_39_in;22;0,000000
FLT_3_out;CLT_39_in;23;0,000000
FLT_3_out;CLT_39_in;24;0,000000
FLT_3_out;CLT_39_in;25;0,000000
FLT_3_out;CLT_39_in;26;0,000000
FLT_3_out;CLT_39_in;27;0,000000
FLT_3_out;CLT_39_in;28;0,000000
FLT_3_out;CLT_39_in;29;0,000000
FLT_3_out;CLT_39_in;30;0,000000
FLT_3_out;CLT_39_in;31;0,000000
FLT_3_out;CLT_39_in;32;0,000000
FLT_3_out;CLT_39_in;33;0,000000
FLT_3_out;CLT_39_in;34;0,000000
FLT_3_out;CLT_39_in;35;0,000000
FLT_3_out;CLT_39_in;36;0,000000
FLT_3_out;CLT_39_in;37;0,000000
FLT_3_out;CLT_39_in;38;0,000000
FLT_3_out;CLT_39_in;39;0,000000
FLT_3_out;CLT_39_in;40;0,000000
FLT_3_out;CLT_39_in;41;0,000000
FLT_3_out;CLT_39_in;42;0,000000
FLT_3_out;CLT_39_in;43;0,000000
FLT_3_out;CLT_39_in;44;0,000000
FLT_3_out;CLT_39_in;45;0,000000
FLT_3_out;CLT_39_in;46;0,000000
FLT_3_out;CLT_39_in;47;0,000000
FLT_3_out;CLT_39_in;48;0,000000
FLT_3_out;CLT_39_in;49;0,000000
FLT_3_out;CLT_40_in;0;200,000000
FLT_3_out;CLT_40_in;1;0,000000
FLT_3_out;CLT_40_in;2;0,000000
FLT_3_out;CLT_40_in;3;0,000000
FLT_3_out;CLT_40_in;4;0,000000
FLT_3_out;CLT_40_in;5;200,000000
FLT_3_out;CLT_40_in;6;0,000000
FLT_3_out;CLT_40_in;7;0,000000
FLT_3_out;CLT_40_in;8;0,000000
FLT_3_out;CLT_40_in;9;200,000000
FLT_3_out;CLT_40_in;10;0,000000
FLT_3_out;CLT_40_in;11;0,000000
FLT_3_out;CLT_40_in;12;0,000000
FLT_3_out;CLT_40_in;13;200,000000
FLT_3_out;CLT_40_in;14;0,000000
FLT_3_out;CLT_40_in;15;0,000000
FLT_3_out;CLT_40_in;16;0,000000
FLT_3_out;CLT_40_in;17;0,000000
FLT_3_out;CLT_40_in;18;0,000000
FLT_3_out;CLT_40_in;19;0,000000
FLT_3_out;CLT_40_in;20;0,000000
FLT_3_out;CLT_40_in;21;0,000000
FLT_3_out;CLT_40_in;22;0,000000
FLT_3_out;CLT_40_in;23;0,000000
FLT_3_out;CLT_40_in;24;0,000000
FLT_3_out;CLT_40_in;25;0,000000
FLT_3_out;CLT_40_in;26;200,000000
FLT_3_out;CLT_40_in;27;0,000000
FLT_3_out;CLT_40_in;28;200,000000
FLT_3_out;CLT_40_in;29;0,000000
FLT_3_out;CLT_40_in;30;0,000000
FLT_3_out;CLT_40_in;31;0,000000
FLT_3_out;CLT_40_in;32;0,000000
FLT_3_out;CLT_40_in;33;0,000000
FLT_3_out;CLT_40_in;34;0,000000
FLT_3_out;CLT_40_in;35;0,000000
FLT_3_out;CLT_40_in;36;0,000000
FLT_3_out;CLT_40_in;37;0,000000
FLT_3_out;CLT_40_in;38;0,000000
FLT_3_out;CLT_40_in;39;0,000000
FLT_3_out;CLT_40_in;40;0,000000
FLT_3_out;CLT_40_in;41;0,000000
FLT_3_out;CLT_40_in;42;0,000000
FLT_3_out;CLT_40_in;43;0,000000
FLT_3_out;CLT_40_in;44;0,000000
FLT_3_out;CLT_40_in;45;0,000000
FLT_3_out;CLT_40_in;46;0,000000
FLT_3_out;CLT_40_in;47;0,000000
FLT_3_out;CLT_40_in;48;0,000000
FLT_3_out;CLT_40_in;49;0,000000
FLT_3_out;CLT_41_in;0;0,000000
FLT_3_out;CLT_41_in;1;0,000000
FLT_3_out;CLT_41_in;2;0,000000
FLT_3_out;CLT_41_in;3;0,000000
FLT_3_out;CLT_41_in;4;200,000000
FLT_3_out;CLT_41_in;5;200,000000
FLT_3_out;CLT_41_in;6;0,000000
FLT_3_out;CLT_41_in;7;0,000000
FLT_3_out;CLT_41_in;8;0,000000
FLT_3_out;CLT_41_in;9;0,000000
FLT_3_out;CLT_41_in;10;0,000000
FLT_3_out;CLT_41_in;11;0,000000
FLT_3_out;CLT_41_in;12;200,000000
FLT_3_out;CLT_41_in;13;0,000000
FLT_3_out;CLT_41_in;14;0,000000
FLT_3_out;CLT_41_in;15;0,000000
FLT_3_out;CLT_41_in;16;0,000000
FLT_3_out;CLT_41_in;17;0,000000
FLT_3_out;CLT_41_in;18;200,000000
FLT_3_out;CLT_41_in;19;0,000000
FLT_3_out;CLT_41_in;20;0,000000
FLT_3_out;CLT_41_in;21;0,000000
FLT_3_out;CLT_41_in;22;0,000000
FLT_3_out;CLT_41_in;23;0,000000
FLT_3_out;CLT_41_in;24;0,000000
FLT_3_out;CLT_41_in;25;0,000000
FLT_3_out;CLT_41_in;26;200,000000
FLT_3_out;CLT_41_in;27;0,000000
FLT_3_out;CLT_41_in;28;0,000000
FLT_3_out;CLT_41_in;29;0,000000
FLT_3_out;CLT_41_in;30;0,000000
FLT_3_out;CLT_41_in;31;0,000000
FLT_3_out;CLT_41_in;32;0,000000
FLT_3_out;CLT_41_in;33;0,000000
FLT_3_out;CLT_41_in;34;0,000000
FLT_3_out;CLT_41_in;35;0,000000
FLT_3_out;CLT_41_in;36;0,000000
FLT_3_out;CLT_41_in;37;0,000000
FLT_3_out;CLT_41_in;38;0,000000
FLT_3_out;CLT_41_in;39;0,000000
FLT_3_out;CLT_41_in;40;0,000000
FLT_3_out;CLT_41_in;41;0,000000
FLT_3_out;CLT_41_in;42;0,000000
FLT_3_out;CLT_41_in;43;200,000000
FLT_3_out;CLT_41_in;44;0,000000
FLT_3_out;CLT_41_in;45;0,000000
FLT_3_out;CLT_41_in;46;0,000000
FLT_3_out;CLT_41_in;47;0,000000
FLT_3_out;CLT_41_in;48;0,000000
FLT_3_out;CLT_41_in;49;0,000000
FLT_3_out;CLT_42_in;0;0,000000
FLT_3_out;CLT_42_in;1;0,000000
FLT_3_out;CLT_42_in;2;0,000000
FLT_3_out;CLT_42_in;3;0,000000
FLT_3_out;CLT_42_in;4;200,000000
FLT_3_out;CLT_42_in;5;0,000000
FLT_3_out;CLT_42_in;6;0,000000
FLT_3_out;CLT_42_in;7;0,000000
FLT_3_out;CLT_42_in;8;0,000000
FLT_3_out;CLT_42_in;9;0,000000
FLT_3_out;CLT_42_in;10;0,000000
FLT_3_out;CLT_42_in;11;0,000000
FLT_3_out;CLT_42_in;12;0,000000
FLT_3_out;CLT_42_in;13;0,000000
FLT_3_out;CLT_42_in;14;0,000000
FLT_3_out;CLT_42_in;15;0,000000
FLT_3_out;CLT_42_in;16;0,000000
FLT_3_out;CLT_42_in;17;0,000000
FLT_3_out;CLT_42_in;18;0,000000
FLT_3_out;CLT_42_in;19;0,000000
FLT_3_out;CLT_42_in;20;200,000000
FLT_3_out;CLT_42_in;21;0,000000
FLT_3_out;CLT_42_in;22;0,000000
FLT_3_out;CLT_42_in;23;0,000000
FLT_3_out;CLT_42_in;24;0,000000
FLT_3_out;CLT_42_in;25;0,000000
FLT_3_out;CLT_42_in;26;200,000000
FLT_3_out;CLT_42_in;27;0,000000
FLT_3_out;CLT_42_in;28;0,000000
FLT_3_out;CLT_42_in;29;0,000000
FLT_3_out;CLT_42_in;30;0,000000
FLT_3_out;CLT_42_in;31;0,000000
FLT_3_out;CLT_42_in;32;0,000000
FLT_3_out;CLT_42_in;33;0,000000
FLT_3_out;CLT_42_in;34;0,000000
FLT_3_out;CLT_42_in;35;0,000000
FLT_3_out;CLT_42_in;36;0,000000
FLT_3_out;CLT_42_in;37;0,000000
FLT_3_out;CLT_42_in;38;0,000000
FLT_3_out;CLT_42_in;39;0,000000
FLT_3_out;CLT_42_in;40;0,000000
FLT_3_out;CLT_42_in;41;0,000000
FLT_3_out;CLT_42_in;42;0,000000
FLT_3_out;CLT_42_in;43;0,000000
FLT_3_out;CLT_42_in;44;0,000000
FLT_3_out;CLT_42_in;45;0,000000
FLT_3_out;CLT_42_in;46;200,000000
FLT_3_out;CLT_42_in;47;0,000000
FLT_3_out;CLT_42_in;48;200,000000
FLT_3_out;CLT_42_in;49;0,000000
FLT_3_out;CLT_43_in;0;0,000000
FLT_3_out;CLT_43_in;1;0,000000
FLT_3_out;CLT_43_in;2;0,000000
FLT_3_out;CLT_43_in;3;0,000000
FLT_3_out;CLT_43_in;4;200,000000
FLT_3_out;CLT_43_in;5;0,000000
FLT_3_out;CLT_43_in;6;0,000000
FLT_3_out;CLT_43_in;7;0,000000
FLT_3_out;CLT_43_in;8;0,000000
FLT_3_out;CLT_43_in;9;0,000000
FLT_3_out;CLT_43_in;10;0,000000
FLT_3_out;CLT_43_in;11;0,000000
FLT_3_out;CLT_43_in;12;0,000000
FLT_3_out;CLT_43_in;13;0,000000
FLT_3_out;CLT_43_in;14;0,000000
FLT_3_out;CLT_43_in;15;0,000000
FLT_3_out;CLT_43_in;16;0,000000
FLT_3_out;CLT_43_in;17;0,000000
FLT_3_out;CLT_43_in;18;0,000000
FLT_3_out;CLT_43_in;19;0,000000
FLT_3_out;CLT_43_in;20;0,000000
FLT_3_out;CLT_43_in;21;0,000000
FLT_3_out;CLT_43_in;22;0,000000
FLT_3_out;CLT_43_in;23;0,000000
FLT_3_out;CLT_43_in;24;0,000000
FLT_3_out;CLT_43_in;25;0,000000
FLT_3_out;CLT_43_in;26;0,000000
FLT_3_out;CLT_43_in;27;0,000000
FLT_3_out;CLT_43_in;28;200,000000
FLT_3_out;CLT_43_in;29;0,000000
FLT_3_out;CLT_43_in;30;0,000000
FLT_3_out;CLT_43_in;31;0,000000
FLT_3_out;CLT_43_in;32;0,000000
FLT_3_out;CLT_43_in;33;0,000000
FLT_3_out;CLT_43_in;34;0,000000
FLT_3_out;CLT_43_in;35;0,000000
FLT_3_out;CLT_43_in;36;0,000000
FLT_3_out;CLT_43_in;37;0,000000
FLT_3_out;CLT_43_in;38;0,000000
FLT_3_out;CLT_43_in;39;0,000000
FLT_3_out;CLT_43_in;40;0,000000
FLT_3_out;CLT_43_in;41;0,000000
FLT_3_out;CLT_43_in;42;0,000000
FLT_3_out;CLT_43_in;43;0,000000
FLT_3_out;CLT_43_in;44;0,000000
FLT_3_out;CLT_43_in;45;0,000000
FLT_3_out;CLT_43_in;46;0,000000
FLT_3_out;CLT_43_in;47;0,000000
FLT_3_out;CLT_43_in;48;0,000000
FLT_3_out;CLT_43_in;49;0,000000
FLT_3_out;CLT_44_in;0;200,000000
FLT_3_out;CLT_44_in;1;0,000000
FLT_3_out;CLT_44_in;2;0,000000
FLT_3_out;CLT_44_in;3;0,000000
FLT_3_out;CLT_44_in;4;0,000000
FLT_3_out;CLT_44_in;5;0,000000
FLT_3_out;CLT_44_in;6;200,000000
FLT_3_out;CLT_44_in;7;0,000000
FLT_3_out;CLT_44_in;8;0,000000
FLT_3_out;CLT_44_in;9;200,000000
FLT_3_out;CLT_44_in;10;0,000000
FLT_3_out;CLT_44_in;11;0,000000
FLT_3_out;CLT_44_in;12;200,000000
FLT_3_out;CLT_44_in;13;0,000000
FLT_3_out;CLT_44_in;14;0,000000
FLT_3_out;CLT_44_in;15;0,000000
FLT_3_out;CLT_44_in;16;0,000000
FLT_3_out;CLT_44_in;17;0,000000
FLT_3_out;CLT_44_in;18;0,000000
FLT_3_out;CLT_44_in;19;0,000000
FLT_3_out;CLT_44_in;20;0,000000
FLT_3_out;CLT_44_in;21;0,000000
FLT_3_out;CLT_44_in;22;0,000000
FLT_3_out;CLT_44_in;23;0,000000
FLT_3_out;CLT_44_in;24;0,000000
FLT_3_out;CLT_44_in;25;0,000000
FLT_3_out;CLT_44_in;26;200,000000
FLT_3_out;CLT_44_in;27;0,000000
FLT_3_out;CLT_44_in;28;0,000000
FLT_3_out;CLT_44_in;29;0,000000
FLT_3_out;CLT_44_in;30;0,000000
FLT_3_out;CLT_44_in;31;0,000000
FLT_3_out;CLT_44_in;32;0,000000
FLT_3_out;CLT_44_in;33;0,000000
FLT_3_out;CLT_44_in;34;0,000000
FLT_3_out;CLT_44_in;35;0,000000
FLT_3_out;CLT_44_in;36;0,000000
FLT_3_out;CLT_44_in;37;0,000000
FLT_3_out;CLT_44_in;38;0,000000
FLT_3_out;CLT_44_in;39;0,000000
FLT_3_out;CLT_44_in;40;0,000000
FLT_3_out;CLT_44_in;41;0,000000
FLT_3_out;CLT_44_in;42;0,000000
FLT_3_out;CLT_44_in;43;0,000000
FLT_3_out;CLT_44_in;44;0,000000
FLT_3_out;CLT_44_in;45;0,000000
FLT_3_out;CLT_44_in;46;0,000000
FLT_3_out;CLT_44_in;47;0,000000
FLT_3_out;CLT_44_in;48;0,000000
FLT_3_out;CLT_44_in;49;0,000000
FLT_3_out;CLT_45_in;0;200,000000
FLT_3_out;CLT_45_in;1;0,000000
FLT_3_out;CLT_45_in;2;0,000000
FLT_3_out;CLT_45_in;3;0,000000
FLT_3_out;CLT_45_in;4;200,000000
FLT_3_out;CLT_45_in;5;0,000000
FLT_3_out;CLT_45_in;6;0,000000
FLT_3_out;CLT_45_in;7;0,000000
FLT_3_out;CLT_45_in;8;0,000000
FLT_3_out;CLT_45_in;9;0,000000
FLT_3_out;CLT_45_in;10;0,000000
FLT_3_out;CLT_45_in;11;0,000000
FLT_3_out;CLT_45_in;12;0,000000
FLT_3_out;CLT_45_in;13;0,000000
FLT_3_out;CLT_45_in;14;0,000000
FLT_3_out;CLT_45_in;15;0,000000
FLT_3_out;CLT_45_in;16;0,000000
FLT_3_out;CLT_45_in;17;0,000000
FLT_3_out;CLT_45_in;18;0,000000
FLT_3_out;CLT_45_in;19;0,000000
FLT_3_out;CLT_45_in;20;0,000000
FLT_3_out;CLT_45_in;21;0,000000
FLT_3_out;CLT_45_in;22;0,000000
FLT_3_out;CLT_45_in;23;0,000000
FLT_3_out;CLT_45_in;24;0,000000
FLT_3_out;CLT_45_in;25;0,000000
FLT_3_out;CLT_45_in;26;0,000000
FLT_3_out;CLT_45_in;27;0,000000
FLT_3_out;CLT_45_in;28;0,000000
FLT_3_out;CLT_45_in;29;0,000000
FLT_3_out;CLT_45_in;30;0,000000
FLT_3_out;CLT_45_in;31;0,000000
FLT_3_out;CLT_45_in;32;0,000000
FLT_3_out;CLT_45_in;33;0,000000
FLT_3_out;CLT_45_in;34;0,000000
FLT_3_out;CLT_45_in;35;0,000000
FLT_3_out;CLT_45_in;36;0,000000
FLT_3_out;CLT_45_in;37;0,000000
FLT_3_out;CLT_45_in;38;0,000000
FLT_3_out;CLT_45_in;39;0,000000
FLT_3_out;CLT_45_in;40;0,000000
FLT_3_out;CLT_45_in;41;0,000000
FLT_3_out;CLT_45_in;42;0,000000
FLT_3_out;CLT_45_in;43;200,000000
FLT_3_out;CLT_45_in;44;0,000000
FLT_3_out;CLT_45_in;45;0,000000
FLT_3_out;CLT_45_in;46;0,000000
FLT_3_out;CLT_45_in;47;0,000000
FLT_3_out;CLT_45_in;48;0,000000
FLT_3_out;CLT_45_in;49;0,000000
FLT_3_out;CLT_46_in;0;0,000000
FLT_3_out;CLT_46_in;1;0,000000
FLT_3_out;CLT_46_in;2;0,000000
FLT_3_out;CLT_46_in;3;200,000000
FLT_3_out;CLT_46_in;4;0,000000
FLT_3_out;CLT_46_in;5;0,000000
FLT_3_out;CLT_46_in;6;0,000000
FLT_3_out;CLT_46_in;7;0,000000
FLT_3_out;CLT_46_in;8;0,000000
FLT_3_out;CLT_46_in;9;200,000000
FLT_3_out;CLT_46_in;10;0,000000
FLT_3_out;CLT_46_in;11;0,000000
FLT_3_out;CLT_46_in;12;0,000000
FLT_3_out;CLT_46_in;13;0,000000
FLT_3_out;CLT_46_in;14;0,000000
FLT_3_out;CLT_46_in;15;0,000000
FLT_3_out;CLT_46_in;16;0,000000
FLT_3_out;CLT_46_in;17;0,000000
FLT_3_out;CLT_46_in;18;0,000000
FLT_3_out;CLT_46_in;19;0,000000
FLT_3_out;CLT_46_in;20;0,000000
FLT_3_out;CLT_46_in;21;0,000000
FLT_3_out;CLT_46_in;22;0,000000
FLT_3_out;CLT_46_in;23;0,000000
FLT_3_out;CLT_46_in;24;0,000000
FLT_3_out;CLT_46_in;25;0,000000
FLT_3_out;CLT_46_in;26;200,000000
FLT_3_out;CLT_46_in;27;0,000000
FLT_3_out;CLT_46_in;28;0,000000
FLT_3_out;CLT_46_in;29;0,000000
FLT_3_out;CLT_46_in;30;0,000000
FLT_3_out;CLT_46_in;31;0,000000
FLT_3_out;CLT_46_in;32;0,000000
FLT_3_out;CLT_46_in;33;200,000000
FLT_3_out;CLT_46_in;34;0,000000
FLT_3_out;CLT_46_in;35;0,000000
FLT_3_out;CLT_46_in;36;0,000000
FLT_3_out;CLT_46_in;37;0,000000
FLT_3_out;CLT_46_in;38;0,000000
FLT_3_out;CLT_46_in;39;0,000000
FLT_3_out;CLT_46_in;40;0,000000
FLT_3_out;CLT_46_in;41;0,000000
FLT_3_out;CLT_46_in;42;0,000000
FLT_3_out;CLT_46_in;43;0,000000
FLT_3_out;CLT_46_in;44;0,000000
FLT_3_out;CLT_46_in;45;0,000000
FLT_3_out;CLT_46_in;46;0,000000
FLT_3_out;CLT_46_in;47;0,000000
FLT_3_out;CLT_46_in;48;0,000000
FLT_3_out;CLT_46_in;49;0,000000
FLT_3_out;CLT_47_in;0;0,000000
FLT_3_out;CLT_47_in;1;0,000000
FLT_3_out;CLT_47_in;2;0,000000
FLT_3_out;CLT_47_in;3;0,000000
FLT_3_out;CLT_47_in;4;200,000000
FLT_3_out;CLT_47_in;5;200,000000
FLT_3_out;CLT_47_in;6;200,000000
FLT_3_out;CLT_47_in;7;0,000000
FLT_3_out;CLT_47_in;8;0,000000
FLT_3_out;CLT_47_in;9;0,000000
FLT_3_out;CLT_47_in;10;200,000000
FLT_3_out;CLT_47_in;11;0,000000
FLT_3_out;CLT_47_in;12;0,000000
FLT_3_out;CLT_47_in;13;0,000000
FLT_3_out;CLT_47_in;14;0,000000
FLT_3_out;CLT_47_in;15;0,000000
FLT_3_out;CLT_47_in;16;0,000000
FLT_3_out;CLT_47_in;17;0,000000
FLT_3_out;CLT_47_in;18;200,000000
FLT_3_out;CLT_47_in;19;0,000000
FLT_3_out;CLT_47_in;20;0,000000
FLT_3_out;CLT_47_in;21;0,000000
FLT_3_out;CLT_47_in;22;0,000000
FLT_3_out;CLT_47_in;23;0,000000
FLT_3_out;CLT_47_in;24;0,000000
FLT_3_out;CLT_47_in;25;0,000000
FLT_3_out;CLT_47_in;26;0,000000
FLT_3_out;CLT_47_in;27;0,000000
FLT_3_out;CLT_47_in;28;0,000000
FLT_3_out;CLT_47_in;29;0,000000
FLT_3_out;CLT_47_in;30;0,000000
FLT_3_out;CLT_47_in;31;0,000000
FLT_3_out;CLT_47_in;32;0,000000
FLT_3_out;CLT_47_in;33;0,000000
FLT_3_out;CLT_47_in;34;0,000000
FLT_3_out;CLT_47_in;35;0,000000
FLT_3_out;CLT_47_in;36;0,000000
FLT_3_out;CLT_47_in;37;0,000000
FLT_3_out;CLT_47_in;38;0,000000
FLT_3_out;CLT_47_in;39;0,000000
FLT_3_out;CLT_47_in;40;0,000000
FLT_3_out;CLT_47_in;41;0,000000
FLT_3_out;CLT_47_in;42;0,000000
FLT_3_out;CLT_47_in;43;0,000000
FLT_3_out;CLT_47_in;44;0,000000
FLT_3_out;CLT_47_in;45;0,000000
